col1,col2,col3,label
,,218.0,0
,,218.0,1
,,218.0,0
,,0.0,0
,,37.0,0
,,37.0,0
,,0.0,0
,0.08500000089406967,444.0,0
,,0.0,0
,,29.0,0
,,262.0,1
,,88.0,0
,,122.0,0
,,47.0,0
0.0,,47.0,0
,,48.0,1
,,159.0,1
,,159.0,0
,0.20200000703334808,251.0,0
,,88.0,0
,,88.0,0
1.0,,88.0,0
,,88.0,0
,,88.0,0
1.0,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,0
1.0,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,1
1.0,,88.0,0
,,88.0,0
1.0,,88.0,0
1.0,,88.0,0
,,88.0,0
,,88.0,0
1.0,,88.0,0
,,88.0,0
,,88.0,0
1.0,,88.0,0
,,88.0,1
,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,0
,,88.0,0
,,0.0,0
,,30.0,0
,,443.0,1
,0.18799999356269836,57.0,0
,0.0430000014603138,0.0,0
,,1939.0,0
,,0.0,0
,0.0949999988079071,127.0,0
,0.2980000078678131,223.0,0
,0.07800000160932541,138.0,1
,0.17499999701976776,70.0,0
,0.17499999701976776,70.0,1
,0.17499999701976776,70.0,0
,,55.0,0
,0.0860000029206276,757.0,0
1.0,0.06499999761581421,97.0,0
1.0,0.06800000369548798,196.0,0
,,101.0,0
,,101.0,0
,,101.0,1
,,136.0,0
1.0,0.01899999938905239,87.0,0
,,195.0,0
,,241.0,0
,0.09799999743700027,262.0,0
,,0.0,0
0.0,0.023000000044703484,38.0,1
,0.05400000140070915,4464.0,0
0.0,,89.0,0
1.0,0.061000000685453415,27.0,0
,,22.0,0
1.0,0.035999998450279236,63.0,0
,0.1459999978542328,160.0,0
,,848.0,0
,0.09099999815225601,87.0,0
1.0,0.07400000095367432,132.0,0
,0.0,0.0,0
,0.12200000137090683,116.0,0
1.0,0.12200000137090683,116.0,0
,0.12200000137090683,116.0,0
,,42.0,0
1.0,0.06800000369548798,94.0,0
1.0,0.1860000044107437,27.0,0
,,30.0,0
,,0.0,0
1.0,0.06300000101327896,29.0,0
,0.07599999755620956,210.0,0
,0.04699999839067459,69.0,0
1.0,,0.0,0
,0.028999999165534973,15.0,0
,,141.0,0
,,141.0,0
,,141.0,0
,0.03500000014901161,29.0,0
,0.03500000014901161,29.0,0
,,0.0,0
,,28.0,0
,,30.0,0
1.0,,64.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,0.0,0
1.0,,0.0,1
,,0.0,0
1.0,,188.0,0
,,188.0,1
1.0,,188.0,0
,,188.0,0
1.0,,188.0,1
,,188.0,1
,0.023000000044703484,800.0,0
,0.023000000044703484,800.0,0
,0.06300000101327896,0.0,0
,0.04500000178813934,120.0,0
,,0.0,0
,0.16300000250339508,25.0,0
,0.16300000250339508,25.0,0
,,232.0,0
,,41.0,0
1.0,,87.0,0
,,0.0,0
,,130.0,0
,,130.0,0
,0.08900000154972076,30331.0,0
,,101.0,0
0.0,,101.0,0
,,101.0,0
1.0,,101.0,0
0.0,,101.0,0
,,101.0,1
,,101.0,0
1.0,,101.0,0
,,101.0,0
,,101.0,0
1.0,,101.0,0
,,101.0,0
,,101.0,0
1.0,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
1.0,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
,,101.0,0
0.0,,101.0,0
,,101.0,0
1.0,,101.0,0
1.0,,101.0,0
,,101.0,0
,,101.0,0
1.0,,101.0,0
,,101.0,0
1.0,,101.0,1
,,101.0,0
,,101.0,0
,,101.0,1
1.0,,101.0,0
,,101.0,0
,,35.0,0
,,35.0,1
1.0,,35.0,0
,,35.0,0
,0.13099999725818634,546.0,0
,,98.0,0
,,98.0,0
,,98.0,0
1.0,,98.0,0
,,98.0,0
,0.10199999809265137,40.0,0
1.0,,2125.0,1
,,56033.0,0
0.0,0.013000000268220901,24.0,0
,0.013000000268220901,24.0,0
,0.13099999725818634,116.0,0
,,158.0,0
1.0,,85.0,0
,,396.0,1
,0.13699999451637268,155.0,0
,,31.0,0
,,31.0,0
,,31.0,0
,,31.0,1
0.0,,38.0,0
1.0,,206.0,0
,,39.0,0
,0.03200000151991844,14.0,0
,,73.0,0
,,0.0,0
,0.04100000113248825,82.0,0
,0.04100000113248825,82.0,0
,0.04100000113248825,82.0,0
,0.04100000113248825,82.0,0
,0.04100000113248825,82.0,0
,0.04100000113248825,82.0,0
,0.04100000113248825,82.0,0
,0.04100000113248825,82.0,0
,,324.0,0
,,324.0,0
,,324.0,0
1.0,,65.0,0
,,65.0,1
,,65.0,0
,0.03500000014901161,280.0,0
,,7.0,0
,,7.0,0
,0.15299999713897705,278.0,0
,0.15299999713897705,278.0,0
,0.0689999982714653,113.0,1
,,92.0,1
,0.08100000023841858,113.0,0
0.0,0.08100000023841858,113.0,0
,0.07400000095367432,26.0,0
,0.15600000321865082,225.0,1
0.0,0.05400000140070915,38.0,0
,,0.0,0
,0.06700000166893005,134.0,0
,0.03799999877810478,25.0,0
,,22.0,0
,,313.0,0
1.0,,69.0,0
0.0,,1132.0,0
,,0.0,0
,0.04500000178813934,11400.0,0
,,371.0,0
1.0,,152.0,0
,,72.0,0
,0.07400000095367432,59.0,0
,,29.0,0
,,319.0,0
,0.04699999839067459,54.0,0
,0.08299999684095383,163.0,0
,,24.0,0
1.0,0.09000000357627869,302.0,0
,0.13699999451637268,164.0,0
,0.13699999451637268,164.0,0
,0.02800000086426735,59.0,0
1.0,,74.0,1
1.0,0.11500000208616257,245.0,0
,0.057999998331069946,28.0,0
,,110.0,0
1.0,,110.0,0
,,110.0,0
,,110.0,0
1.0,,110.0,0
,,32.0,0
,0.07199999690055847,79.0,0
,0.1679999977350235,117.0,0
,0.07100000232458115,86.0,0
,0.07100000232458115,86.0,0
,0.07100000232458115,86.0,0
,0.07100000232458115,86.0,0
,,285.0,0
,,96.0,0
,,96.0,0
,,45.0,0
,,45.0,1
,,376.0,0
0.0,0.125,48.0,0
1.0,,54.0,0
,0.2939999997615814,170.0,0
,,86.0,0
,,86.0,0
1.0,,18.0,0
,,18.0,0
,0.07999999821186066,52.0,0
,0.07999999821186066,14.0,0
0.0,,0.0,1
1.0,,246.0,0
,0.07500000298023224,8.0,0
,0.20499999821186066,160.0,0
,,1415.0,0
,,1415.0,0
,,1415.0,0
,,1415.0,0
,,1415.0,0
,0.03400000184774399,75.0,0
1.0,,154.0,0
,,97.0,0
,,0.0,0
,,22.0,0
,,212.0,0
,,42.0,0
,0.09000000357627869,22.0,0
,0.2809999883174896,57.0,0
,0.06199999898672104,169.0,0
,,49.0,0
,,49.0,1
,,49.0,0
,,177.0,0
,,0.0,0
1.0,0.11500000208616257,245.0,0
,0.14300000667572021,1356.0,0
,0.14300000667572021,1356.0,0
,0.07699999958276749,137.0,0
,,13.0,0
,,0.0,0
,0.07400000095367432,83.0,0
1.0,0.07400000095367432,57.0,0
,0.00800000037997961,103.0,0
,0.00800000037997961,103.0,0
1.0,0.026000000536441803,13.0,0
,0.13699999451637268,941.0,0
,,75.0,0
,0.05400000140070915,734.0,0
1.0,,14.0,0
,0.0560000017285347,230.0,0
,,260.0,1
,,260.0,0
1.0,0.017999999225139618,0.0,0
,,0.0,0
,0.07699999958276749,13.0,0
,0.04699999839067459,940.0,0
,,71.0,0
,,100.0,0
,,48.0,1
,0.10899999737739563,158.0,0
,0.1599999964237213,65.0,0
,,0.0,0
,0.05000000074505806,159.0,0
1.0,0.05000000074505806,159.0,0
1.0,,45.0,0
,,45.0,1
,,45.0,1
,,45.0,0
,,24.0,0
,,100.0,1
,,100.0,0
,,100.0,0
,,186.0,0
,,63.0,0
,,63.0,0
0.0,,63.0,0
,,63.0,0
,,64.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
1.0,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
,0.054999999701976776,218.0,0
1.0,0.10499999672174454,216.0,0
,0.10499999672174454,216.0,1
1.0,0.06199999898672104,6425.0,0
,0.08900000154972076,67.0,0
,0.0989999994635582,273.0,0
,,0.0,0
,,156.0,0
,,156.0,0
,0.03400000184774399,44.0,1
,,0.0,0
1.0,0.06599999964237213,79.0,0
,,238.0,0
1.0,0.0560000017285347,157.0,0
,,213.0,0
,0.03999999910593033,42.0,0
,0.08500000089406967,73.0,0
1.0,0.04399999976158142,38.0,0
,,0.0,0
,0.08100000023841858,216.0,0
,0.0949999988079071,58.0,0
,,0.0,0
,,139.0,0
,,85.0,0
,,85.0,0
,,85.0,0
,,85.0,0
,,74.0,1
,0.06700000166893005,346.0,0
,0.0689999982714653,70.0,1
,0.14300000667572021,23.0,0
,,52.0,0
,,52.0,1
,,52.0,0
,0.10199999809265137,869.0,0
,0.10199999809265137,869.0,0
1.0,,433.0,0
0.0,,433.0,0
,,0.0,0
,0.03999999910593033,52.0,0
1.0,,78.0,0
,0.028999999165534973,149.0,0
,0.10300000011920929,117.0,0
0.0,0.33500000834465027,66.0,0
,0.061000000685453415,93.0,1
1.0,,173.0,0
,,20.0,0
,,33.0,0
,,33.0,0
0.0,,33.0,0
,,1178.0,0
,,1178.0,0
,,25.0,0
1.0,0.4000000059604645,139.0,0
,0.03999999910593033,225.0,0
1.0,,84.0,1
,0.14000000059604645,89.0,0
0.0,0.14000000059604645,89.0,0
,,58.0,1
,,58.0,0
,,58.0,1
,,58.0,0
,,112.0,0
,,17.0,0
,,17.0,0
,0.026000000536441803,30.0,0
,0.08699999749660492,239.0,0
,0.0729999989271164,111.0,0
,,169.0,0
,,169.0,0
,,169.0,0
,,169.0,0
,,118.0,0
,,0.0,1
,,109.0,1
,,109.0,0
1.0,,26.0,0
,,78.0,1
,,78.0,0
,0.03799999877810478,73.0,0
,0.09600000083446503,84.0,0
1.0,0.09600000083446503,84.0,0
,0.09600000083446503,84.0,0
,0.09600000083446503,84.0,0
,0.09600000083446503,84.0,0
,0.09600000083446503,84.0,0
1.0,0.09600000083446503,84.0,0
,0.09600000083446503,84.0,0
,0.09600000083446503,84.0,0
0.0,,64.0,0
,,64.0,0
1.0,,30.0,0
1.0,,30.0,0
,,30.0,0
,,30.0,0
,,30.0,0
,,30.0,0
1.0,,30.0,0
1.0,,975.0,0
,,201.0,0
,,201.0,0
1.0,,37.0,0
,,2494.0,0
,,2494.0,0
,,138.0,0
0.0,,28.0,0
,0.13600000739097595,45.0,0
,,64.0,0
,,72.0,0
,,0.0,0
,0.0820000022649765,1620.0,0
,0.12700000405311584,1626.0,0
,,41.0,0
,0.09099999815225601,378.0,0
,0.09600000083446503,34.0,0
,,0.0,0
,0.10700000077486038,74.0,1
,,70.0,0
,,37.0,0
,,199.0,0
,,35.0,0
,,0.0,0
,0.08900000154972076,71.0,0
,,324.0,0
,,324.0,0
,,324.0,1
,,324.0,0
,,324.0,0
1.0,0.017999999225139618,26.0,0
,0.035999998450279236,60.0,0
,,45.0,0
,,384.0,0
,,384.0,1
,,59.0,0
1.0,0.06499999761581421,17.0,0
,0.14800000190734863,190.0,0
,,154.0,0
1.0,,154.0,0
1.0,,154.0,0
,,154.0,0
1.0,,154.0,0
,,154.0,0
,,154.0,0
,0.008999999612569809,76118.0,0
,0.008999999612569809,76118.0,0
,0.008999999612569809,76118.0,1
,0.008999999612569809,76118.0,0
,0.008999999612569809,76118.0,0
,0.008999999612569809,76118.0,1
,0.008999999612569809,76118.0,0
1.0,0.08299999684095383,2653.0,0
,0.054999999701976776,147.0,0
0.0,0.054999999701976776,147.0,0
,0.054999999701976776,147.0,0
,0.054999999701976776,147.0,0
0.0,0.054999999701976776,147.0,0
0.0,0.054999999701976776,147.0,0
,,45.0,0
,,62.0,1
,0.08500000089406967,223.0,0
,0.13699999451637268,3751.0,0
,0.08399999886751175,35.0,0
,0.04800000041723251,68.0,0
,,12.0,0
,0.08500000089406967,184.0,0
,,350.0,0
,,350.0,0
,0.2150000035762787,32798.0,0
1.0,0.2150000035762787,32798.0,0
1.0,0.2150000035762787,32798.0,0
,0.2150000035762787,32798.0,0
,,321.0,0
,,262.0,0
,,262.0,0
1.0,0.007000000216066837,0.0,0
,0.07699999958276749,63.0,0
,,213.0,0
,,213.0,0
,,33.0,0
,,260.0,0
,0.2680000066757202,149.0,0
,0.2680000066757202,149.0,0
,0.06800000369548798,69.0,1
,0.11299999803304672,187.0,0
,0.029999999329447746,19.0,0
,0.012000000104308128,79.0,0
1.0,0.05299999937415123,66.0,0
,0.05299999937415123,66.0,0
0.0,0.06300000101327896,29.0,0
,,43.0,0
1.0,,627.0,0
0.0,,114.0,0
0.0,,66.0,0
,0.10599999874830246,1318.0,0
,0.10599999874830246,1318.0,0
,0.10599999874830246,1318.0,0
1.0,0.10599999874830246,1318.0,0
1.0,0.08100000023841858,34.0,0
1.0,,89.0,0
,,140.0,0
1.0,0.028999999165534973,83.0,0
,,0.0,1
,0.057999998331069946,276.0,0
,,199.0,0
,,199.0,0
,,0.0,0
,,0.0,0
,0.06700000166893005,197.0,0
0.0,,130.0,0
,,25.0,0
1.0,0.06599999964237213,115.0,0
,,65.0,0
,,52.0,0
,,46.0,0
,,59.0,0
,,59.0,0
,,59.0,0
,,59.0,1
,0.06499999761581421,88.0,0
,0.06499999761581421,88.0,0
1.0,,23.0,0
1.0,,157.0,0
,0.06199999898672104,7453.0,0
,0.06199999898672104,7453.0,0
,0.06199999898672104,7453.0,0
0.0,0.017999999225139618,71.0,0
0.0,0.017999999225139618,71.0,0
,,76.0,0
,,76.0,0
,,76.0,0
,,76.0,0
,0.027000000700354576,13.0,0
,0.03999999910593033,0.0,0
,0.0860000029206276,552.0,0
,0.0215000007301569,0.0,0
,0.0215000007301569,0.0,0
1.0,,24.0,0
,,61.0,0
,,29.0,1
,0.052000001072883606,71.0,0
,,287.0,0
,,419.0,0
1.0,0.11599999666213989,105.0,0
,,28.0,0
,0.06700000166893005,66.0,0
,0.09300000220537186,39.0,0
,0.24500000476837158,97.0,0
,,86.0,0
,,1211.0,0
,,1211.0,1
,0.08799999952316284,12.0,1
,0.08799999952316284,12.0,0
,,0.0,0
,,0.0,0
,,8.0,0
,0.03200000151991844,0.0,1
1.0,0.03099999949336052,110.0,0
,,0.0,0
,0.0689999982714653,49.0,0
,0.04899999871850014,111.0,0
,0.10100000351667404,103.0,0
1.0,0.04800000041723251,20.0,0
1.0,0.04800000041723251,20.0,0
,0.0,14825.0,0
,0.08100000023841858,840.0,0
,0.07599999755620956,15.0,0
,0.07599999755620956,83.0,0
,0.07599999755620956,83.0,0
,0.07599999755620956,83.0,0
0.0,0.07599999755620956,83.0,0
,,0.0,0
,,93.0,0
,,0.0,0
,0.1889999955892563,43.0,0
,0.0,0.0,0
,,61.0,0
,,72.0,0
1.0,,95.0,0
,0.08299999684095383,2276.0,0
1.0,,136.0,0
1.0,,136.0,0
1.0,,40229.0,0
,,82.0,0
,,122.0,0
,,220.0,0
,0.0860000029206276,422.0,0
0.0,,37.0,0
,,29.0,0
,,361.0,0
,0.027000000700354576,29.0,0
1.0,,0.0,0
,,39.0,1
,,23.0,0
,,28.0,0
0.0,,24.0,0
,,18535.0,0
,0.08900000154972076,20.0,0
,0.09399999678134918,54.0,0
,0.09399999678134918,54.0,0
1.0,0.09399999678134918,54.0,0
,0.09399999678134918,54.0,0
1.0,0.09399999678134918,54.0,0
0.0,,0.0,0
,0.08299999684095383,62.0,0
,,26.0,0
0.0,,4.0,0
,0.006000000052154064,8.0,0
,,38.0,0
,,38.0,0
,,38.0,0
0.0,0.03500000014901161,31.0,0
,,298.0,0
1.0,,298.0,0
,,298.0,0
1.0,,298.0,0
1.0,,298.0,0
,,298.0,0
,,298.0,0
,,298.0,0
,,276.0,0
,,0.0,0
1.0,,33.0,1
,,33.0,1
1.0,,33.0,1
1.0,,33.0,1
,,33.0,1
,,33.0,1
,,33.0,1
,,33.0,1
,,33.0,0
1.0,0.024000000208616257,66.0,0
,,30.0,0
,,0.0,0
,,43.0,1
,0.09799999743700027,258.0,0
1.0,0.09799999743700027,258.0,0
,0.09799999743700027,258.0,0
,0.09600000083446503,107.0,0
,,18.0,0
,,18.0,0
,,118.0,0
1.0,,118.0,0
,,0.0,0
,,17.0,0
0.0,,0.0,0
,0.07999999821186066,3212.0,0
,0.07999999821186066,3212.0,0
,0.07999999821186066,3212.0,0
,0.07999999821186066,3212.0,0
,0.07999999821186066,3212.0,0
,0.07999999821186066,3212.0,1
,0.07999999821186066,3212.0,0
,0.07999999821186066,3212.0,0
,0.06400000303983688,39.0,0
,0.16099999845027924,57.0,0
,,95.0,0
,,95.0,0
,,95.0,0
1.0,,95.0,0
,,95.0,0
1.0,,95.0,0
,,95.0,0
1.0,,95.0,0
,,95.0,0
,,95.0,0
,,59.0,0
,0.03700000047683716,71.0,0
,0.10499999672174454,31.0,0
,0.10499999672174454,31.0,0
0.0,0.07999999821186066,14.0,0
0.0,0.07999999821186066,91.0,0
0.0,,220.0,1
,,65.0,0
,0.0560000017285347,52.0,0
,0.0560000017285347,52.0,0
0.0,0.02500000037252903,22.0,0
0.0,0.02500000037252903,22.0,0
,,119.0,0
,,119.0,0
,,25.0,0
1.0,,26.0,0
,,37.0,0
,,37.0,0
,,97.0,0
,0.07699999958276749,139.0,0
,0.07699999958276749,139.0,0
,0.07699999958276749,139.0,0
1.0,0.07699999958276749,139.0,1
1.0,0.07699999958276749,139.0,0
,,34.0,0
,,34.0,0
,,34.0,0
0.0,,34.0,0
0.0,,34.0,0
,,34.0,0
0.0,,34.0,0
0.0,,34.0,0
,,34.0,0
,,34.0,0
,,34.0,0
,,0.0,0
,0.07000000029802322,91.0,0
,0.09300000220537186,66.0,0
,,278.0,0
,,0.0,0
,,60.0,0
,0.052000001072883606,100.0,0
,,16.0,0
,,16.0,0
,,83.0,0
,,83.0,0
1.0,,202.0,1
0.0,0.07500000298023224,10.0,0
,,222.0,0
,0.10400000214576721,55.0,0
,,14.0,0
,,14.0,0
,,14.0,0
,,51.0,0
,,0.0,0
,0.03799999877810478,0.0,0
,,170.0,0
,,20.0,0
,,0.0,0
,,159.0,0
1.0,0.03099999949336052,42.0,0
0.0,0.05299999937415123,100.0,0
,0.14100000262260437,252.0,0
,0.14100000262260437,252.0,0
1.0,0.09300000220537186,196.0,0
,,32.0,0
,,341.0,0
,,164.0,0
1.0,0.10400000214576721,266.0,0
1.0,0.03799999877810478,30.0,0
,0.17499999701976776,24312.0,0
1.0,0.17499999701976776,24312.0,0
,0.17499999701976776,24312.0,0
,0.17499999701976776,24312.0,0
,,19.0,0
,,605.0,0
,0.23800000548362732,107.0,0
,,0.0,0
,0.12099999934434891,114.0,0
,0.08500000089406967,184.0,0
1.0,0.2329999953508377,177.0,0
,,0.0,0
,,49.0,0
,0.13300000131130219,346.0,0
,,115.0,0
1.0,,115.0,0
1.0,,115.0,0
,,53.0,0
,,0.0,1
,,76.0,0
,0.06800000369548798,514.0,0
,0.14300000667572021,40.0,0
1.0,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
1.0,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,0
,0.09300000220537186,109.0,1
1.0,,335.0,0
,,571.0,1
1.0,,571.0,1
,,263.0,1
,,263.0,1
,,263.0,1
,0.15600000321865082,104.0,0
,0.017999999225139618,23.0,0
,0.061000000685453415,52.0,0
,0.08500000089406967,14.0,0
,0.3310000002384186,1054.0,1
0.0,0.3310000002384186,1054.0,0
1.0,0.17800000309944153,8717.0,0
,0.17800000309944153,8717.0,0
,0.07699999958276749,132.0,1
,0.0,17.0,0
,,24.0,1
,,49.0,0
,,182.0,0
0.0,,182.0,0
,,182.0,1
1.0,,182.0,0
,0.0,0.0,0
,0.06499999761581421,122.0,0
1.0,0.05400000140070915,234.0,0
,0.05400000140070915,234.0,0
,,9905.0,0
,,0.0,0
1.0,,0.0,0
,0.03099999949336052,428.0,0
,,169.0,0
,0.10499999672174454,82.0,0
1.0,,77.0,0
,,85.0,0
1.0,0.12700000405311584,628.0,0
1.0,0.12700000405311584,628.0,0
,0.13699999451637268,530.0,0
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,1
,0.061000000685453415,220.0,1
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,0
1.0,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,1
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,0
,0.061000000685453415,220.0,0
0.0,0.13099999725818634,116.0,0
1.0,0.13099999725818634,116.0,0
,0.13099999725818634,116.0,1
,,109.0,0
,,109.0,0
,,109.0,1
,,109.0,0
,,109.0,0
,,109.0,0
,,109.0,0
,,109.0,1
1.0,,109.0,0
,,0.0,1
,0.03400000184774399,109.0,0
,0.03400000184774399,109.0,0
1.0,,0.0,0
1.0,0.09099999815225601,25.0,0
0.0,0.09099999815225601,25.0,1
,0.10400000214576721,61.0,0
,0.10400000214576721,61.0,0
,0.10400000214576721,61.0,0
,0.10400000214576721,61.0,0
,0.10400000214576721,61.0,0
,0.10400000214576721,61.0,0
,,0.0,0
,0.052000001072883606,309.0,0
,,35.0,0
,,35.0,0
,,35.0,0
,0.26600000262260437,191.0,0
,,56.0,0
,0.052000001072883606,172.0,0
,,0.0,0
,,312.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,,72.0,0
,0.04800000041723251,86.0,0
,,44.0,0
,,26.0,0
,,26.0,0
1.0,,14.0,0
,0.019999999552965164,24.0,0
1.0,,0.0,0
,,96.0,0
0.0,,170.0,0
,,170.0,0
,,299.0,0
,,55.0,0
0.0,0.0,0.0,0
1.0,,357.0,0
,,404.0,0
,,0.0,0
,,143.0,0
,,143.0,0
,,143.0,0
1.0,,143.0,0
,,173.0,0
,,173.0,0
1.0,,173.0,0
,,173.0,0
,,173.0,0
,,173.0,0
,,173.0,0
,,173.0,1
1.0,,173.0,0
,,173.0,0
,,173.0,0
,,173.0,0
,,173.0,0
1.0,,173.0,0
,,173.0,0
,,173.0,0
,,173.0,0
1.0,,173.0,0
0.0,,627.0,0
1.0,,627.0,0
,,627.0,0
1.0,,627.0,0
,,627.0,0
,,627.0,0
,,627.0,0
,,0.0,0
,,249.0,0
,0.12600000202655792,555.0,0
,0.12600000202655792,555.0,0
,0.12600000202655792,555.0,0
,0.12600000202655792,555.0,0
,0.12600000202655792,555.0,1
,0.12600000202655792,555.0,0
,0.12600000202655792,555.0,0
,0.12600000202655792,555.0,1
,0.12600000202655792,555.0,0
,0.04800000041723251,93.0,0
0.0,,29.0,0
,,117.0,0
,,0.0,0
,,0.0,0
0.0,,0.0,0
,,0.0,1
,0.0430000014603138,245.0,0
,0.0430000014603138,245.0,0
,0.0560000017285347,70.0,0
,,19.0,0
,,19.0,0
,0.15000000596046448,302.0,0
,0.13500000536441803,0.0,0
,0.18700000643730164,250.0,0
,0.18700000643730164,250.0,0
1.0,0.057999998331069946,86.0,0
0.0,,71.0,0
,0.0020000000949949026,10.0,0
,0.06499999761581421,114.0,0
,,88.0,1
1.0,,88.0,0
,,88.0,0
,0.12999999523162842,69.0,0
0.0,0.007000000216066837,20.0,0
1.0,,116.0,0
,,116.0,0
,,116.0,1
0.0,,0.0,0
1.0,,209.0,0
,,0.0,0
,,0.0,0
,,0.0,0
,0.07900000363588333,19.0,0
,,0.0,1
,,0.0,0
1.0,0.2980000078678131,132.0,0
,0.09200000017881393,225.0,0
,0.0,64.0,1
,0.028999999165534973,34.0,0
,0.14300000667572021,218.0,0
,,170.0,0
1.0,,170.0,0
1.0,,170.0,0
,,170.0,0
,,123.0,0
0.0,,28.0,0
1.0,0.04600000008940697,67.0,0
,0.013000000268220901,23.0,0
1.0,,36.0,0
,0.11299999803304672,149.0,0
,0.11299999803304672,149.0,0
,0.11299999803304672,149.0,0
,0.11299999803304672,149.0,1
,,416.0,0
,,416.0,0
,0.041999999433755875,573.0,0
,,84.0,1
,,84.0,1
,,84.0,0
,0.07800000160932541,109.0,0
,0.13899999856948853,12927.0,0
1.0,,103.0,0
,0.07999999821186066,84.0,0
,,88.0,0
,0.07699999958276749,143.0,0
1.0,0.07699999958276749,143.0,0
,,78.0,0
,,62.0,0
,,62.0,0
,,285.0,0
,,285.0,0
,0.09799999743700027,1359.0,0
0.0,0.09799999743700027,1359.0,0
,,74.0,0
,,74.0,0
,0.06599999964237213,37.0,0
1.0,,86000.0,0
0.0,,74.0,0
1.0,,69.0,0
0.0,,143.0,0
0.0,,0.0,0
,,0.0,0
,,33.0,0
,,23.0,0
,,116.0,0
,0.01899999938905239,18.0,0
,0.16099999845027924,57.0,0
,0.09700000286102295,113.0,0
,0.10599999874830246,138.0,0
,,178.0,0
,0.03099999949336052,46.0,0
,0.14499999582767487,1050.0,0
,0.14499999582767487,1050.0,0
,,207.0,0
,0.05299999937415123,23.0,0
1.0,0.05299999937415123,23.0,0
,0.05299999937415123,23.0,0
,,98.0,0
,,53.0,0
1.0,,211.0,0
,,22.0,0
,,22.0,0
,,64.0,0
1.0,,74.0,0
1.0,,66.0,0
,0.041999999433755875,131.0,1
,0.041999999433755875,131.0,0
,,9.0,1
,,0.0,0
,,0.0,0
1.0,,0.0,0
,,95.0,0
1.0,,49.0,0
1.0,,49.0,0
,0.02199999988079071,30.0,0
,,291.0,0
,,291.0,0
,,291.0,0
,,291.0,0
,0.07400000095367432,83.0,0
,,88.0,0
,,89.0,1
,,89.0,0
,0.03099999949336052,13.0,0
,0.03099999949336052,13.0,0
1.0,,76.0,0
,,76.0,0
,,177.0,0
,,177.0,0
1.0,,177.0,0
,,177.0,0
1.0,,177.0,0
,,177.0,0
0.0,,28.0,0
1.0,,190.0,0
,0.07000000029802322,29.0,0
,,133.0,0
,,133.0,0
1.0,0.08699999749660492,244.0,0
,,319.0,0
,,0.0,0
,0.035999998450279236,42.0,0
,,229.0,0
1.0,,0.0,0
,,117.0,0
,0.07199999690055847,144.0,0
,0.07199999690055847,144.0,0
,,0.0,0
,0.012000000104308128,15.0,0
1.0,,0.0,0
,,0.0,0
,0.07199999690055847,104.0,0
,0.07199999690055847,104.0,0
,,523.0,0
,0.15800000727176666,79.0,1
,,274.0,0
,,274.0,0
1.0,,274.0,0
,,274.0,0
1.0,,274.0,0
,,274.0,0
,,38.0,0
,,38.0,0
,0.0,0.0,1
,,50.0,0
,0.11900000274181366,754.0,0
,0.041999999433755875,23.0,1
,0.11100000143051147,288.0,0
,0.07500000298023224,2879.0,0
,0.12200000137090683,123.0,0
,0.12200000137090683,123.0,0
0.0,,203.0,0
,,113.0,0
,0.09099999815225601,403.0,0
,0.028999999165534973,129.0,0
1.0,,21.0,0
,,61.0,0
1.0,0.06800000369548798,113.0,0
1.0,,594.0,0
1.0,,594.0,0
1.0,0.024000000208616257,148.0,0
,0.024000000208616257,148.0,0
,,23.0,0
0.0,0.07699999958276749,48.0,0
